#GEN	TIME		EVAL	BEST		AVG		STDDEV		WORST

44	0.0		2880		0.00e+00  0.00e+00  0.00e+00  0.00e+00
45	0.0		2944		0.00e+00  0.00e+00  0.00e+00  0.00e+00
46	0.0		3008		0.00e+00  0.00e+00  0.00e+00  0.00e+00
47	0.0		3072		0.00e+00  0.00e+00  0.00e+00  0.00e+00
48	0.0		3136		0.00e+00  0.00e+00  0.00e+00  0.00e+00
49	0.0		3200		0.00e+00  0.00e+00  0.00e+00  0.00e+00
50	0.0		3264		0.00e+00  0.00e+00  0.00e+00  0.00e+00
51	0.0		3328		0.00e+00  0.00e+00  0.00e+00  0.00e+00
52	0.0		3392		0.00e+00  0.00e+00  0.00e+00  0.00e+00
53	0.0		3456		0.00e+00  0.00e+00  0.00e+00  0.00e+00
54	0.0		3520		0.00e+00  0.00e+00  0.00e+00  0.00e+00
55	0.0		3584		0.00e+00  0.00e+00  0.00e+00  0.00e+00
56	0.0		3648		0.00e+00  0.00e+00  0.00e+00  0.00e+00
57	0.0		3712		0.00e+00  0.00e+00  0.00e+00  0.00e+00
58	0.0		3776		0.00e+00  0.00e+00  0.00e+00  0.00e+00
59	0.0		3840		0.00e+00  0.00e+00  0.00e+00  0.00e+00
60	0.0		3904		0.00e+00  0.00e+00  0.00e+00  0.00e+00
61	0.0		3968		0.00e+00  0.00e+00  0.00e+00  0.00e+00
62	0.0		4032		0.00e+00  0.00e+00  0.00e+00  0.00e+00
63	0.0		4096		0.00e+00  0.00e+00  0.00e+00  0.00e+00
64	0.1		4160		0.00e+00  0.00e+00  0.00e+00  0.00e+00
65	0.1		4224		0.00e+00  0.00e+00  0.00e+00  0.00e+00
66	0.1		4288		0.00e+00  0.00e+00  0.00e+00  0.00e+00
67	0.1		4352		0.00e+00  0.00e+00  0.00e+00  0.00e+00
68	0.1		4416		0.00e+00  0.00e+00  0.00e+00  0.00e+00
69	0.1		4480		0.00e+00  0.00e+00  0.00e+00  0.00e+00
70	0.1		4544		0.00e+00  0.00e+00  0.00e+00  0.00e+00
71	0.1		4608		0.00e+00  0.00e+00  0.00e+00  0.00e+00
72	0.1		4672		0.00e+00  0.00e+00  0.00e+00  0.00e+00
73	0.1		4736		0.00e+00  0.00e+00  0.00e+00  0.00e+00
74	0.1		4800		0.00e+00  0.00e+00  0.00e+00  0.00e+00
75	0.1		4864		0.00e+00  0.00e+00  0.00e+00  0.00e+00
76	0.1		4928		0.00e+00  0.00e+00  0.00e+00  0.00e+00
77	0.1		4992		0.00e+00  0.00e+00  0.00e+00  0.00e+00
78	0.1		5056		0.00e+00  0.00e+00  0.00e+00  0.00e+00
79	0.1		5120		0.00e+00  0.00e+00  0.00e+00  0.00e+00
80	0.1		5184		0.00e+00  0.00e+00  0.00e+00  0.00e+00
81	0.1		5248		0.00e+00  0.00e+00  0.00e+00  0.00e+00
82	0.1		5312		0.00e+00  0.00e+00  0.00e+00  0.00e+00
83	0.1		5376		0.00e+00  0.00e+00  0.00e+00  0.00e+00
84	0.1		5440		0.00e+00  0.00e+00  0.00e+00  0.00e+00
85	0.1		5504		0.00e+00  0.00e+00  0.00e+00  0.00e+00
86	0.1		5568		0.00e+00  0.00e+00  0.00e+00  0.00e+00
87	0.1		5632		0.00e+00  0.00e+00  0.00e+00  0.00e+00
88	0.1		5696		0.00e+00  0.00e+00  0.00e+00  0.00e+00
89	0.1		5760		0.00e+00  0.00e+00  0.00e+00  0.00e+00
90	0.1		5824		0.00e+00  0.00e+00  0.00e+00  0.00e+00
91	0.1		5888		0.00e+00  0.00e+00  0.00e+00  0.00e+00
92	0.1		5952		0.00e+00  0.00e+00  0.00e+00  0.00e+00
93	0.1		6016		0.00e+00  0.00e+00  0.00e+00  0.00e+00
94	0.1		6080		0.00e+00  0.00e+00  0.00e+00  0.00e+00
95	0.1		6144		0.00e+00  0.00e+00  0.00e+00  0.00e+00
96	0.1		6208		0.00e+00  0.00e+00  0.00e+00  0.00e+00
97	0.1		6272		0.00e+00  0.00e+00  0.00e+00  0.00e+00
98	0.1		6336		0.00e+00  0.00e+00  0.00e+00  0.00e+00
99	0.1		6400		0.00e+00  0.00e+00  0.00e+00  0.00e+00
100	0.1		6464		0.00e+00  0.00e+00  0.00e+00  0.00e+00
101	0.1		6528		0.00e+00  0.00e+00  0.00e+00  0.00e+00
102	0.1		6592		0.00e+00  0.00e+00  0.00e+00  0.00e+00
103	0.1		6656		0.00e+00  0.00e+00  0.00e+00  0.00e+00
104	0.1		6720		0.00e+00  0.00e+00  0.00e+00  0.00e+00
105	0.1		6784		0.00e+00  0.00e+00  0.00e+00  0.00e+00
106	0.1		6848		0.00e+00  0.00e+00  0.00e+00  0.00e+00
107	0.1		6912		0.00e+00  0.00e+00  0.00e+00  0.00e+00
108	0.1		6976		0.00e+00  0.00e+00  0.00e+00  0.00e+00
109	0.1		7040		0.00e+00  0.00e+00  0.00e+00  0.00e+00
110	0.1		7104		0.00e+00  0.00e+00  0.00e+00  0.00e+00
111	0.1		7168		0.00e+00  0.00e+00  0.00e+00  0.00e+00
112	0.1		7232		0.00e+00  0.00e+00  0.00e+00  0.00e+00
113	0.1		7296		0.00e+00  0.00e+00  0.00e+00  0.00e+00
114	0.2		7360		0.00e+00  0.00e+00  0.00e+00  0.00e+00
115	0.2		7424		0.00e+00  0.00e+00  0.00e+00  0.00e+00
116	0.2		7488		0.00e+00  0.00e+00  0.00e+00  0.00e+00
117	0.2		7552		0.00e+00  0.00e+00  0.00e+00  0.00e+00
118	0.2		7616		0.00e+00  0.00e+00  0.00e+00  0.00e+00
119	0.2		7680		0.00e+00  0.00e+00  0.00e+00  0.00e+00
120	0.2		7744		0.00e+00  0.00e+00  0.00e+00  0.00e+00
121	0.3		7808		0.00e+00  0.00e+00  0.00e+00  0.00e+00
122	0.3		7872		0.00e+00  0.00e+00  0.00e+00  0.00e+00
123	0.3		7936		0.00e+00  0.00e+00  0.00e+00  0.00e+00
124	0.3		8000		0.00e+00  0.00e+00  0.00e+00  0.00e+00
125	0.4		8064		0.00e+00  0.00e+00  0.00e+00  0.00e+00
126	0.4		8128		0.00e+00  0.00e+00  0.00e+00  0.00e+00
127	0.4		8192		0.00e+00  0.00e+00  0.00e+00  0.00e+00
128	0.5		8256		0.00e+00  0.00e+00  0.00e+00  0.00e+00
129	0.5		8320		0.00e+00  0.00e+00  0.00e+00  0.00e+00
130	0.5		8384		0.00e+00  0.00e+00  0.00e+00  0.00e+00
131	0.5		8448		0.00e+00  0.00e+00  0.00e+00  0.00e+00
132	0.6		8512		0.00e+00  0.00e+00  0.00e+00  0.00e+00
133	0.6		8576		0.00e+00  0.00e+00  0.00e+00  0.00e+00
134	0.6		8640		0.00e+00  0.00e+00  0.00e+00  0.00e+00
135	0.7		8704		0.00e+00  0.00e+00  0.00e+00  0.00e+00
136	0.7		8768		0.00e+00  0.00e+00  0.00e+00  0.00e+00
137	0.7		8832		0.00e+00  0.00e+00  0.00e+00  0.00e+00
138	0.8		8896		0.00e+00  0.00e+00  0.00e+00  0.00e+00
139	0.8		8960		0.00e+00  0.00e+00  0.00e+00  0.00e+00
140	0.8		9024		0.00e+00  0.00e+00  0.00e+00  0.00e+00
141	0.8		9088		0.00e+00  0.00e+00  0.00e+00  0.00e+00
142	0.8		9152		0.00e+00  0.00e+00  0.00e+00  0.00e+00
143	0.9		9216		0.00e+00  0.00e+00  0.00e+00  0.00e+00
144	0.9		9280		0.00e+00  0.00e+00  0.00e+00  0.00e+00
145	0.9		9344		0.00e+00  0.00e+00  0.00e+00  0.00e+00
146	0.10		9408		0.00e+00  0.00e+00  0.00e+00  0.00e+00
147	0.10		9472		0.00e+00  0.00e+00  0.00e+00  0.00e+00
148	0.10		9536		0.00e+00  0.00e+00  0.00e+00  0.00e+00
149	0.11		9600		0.00e+00  0.00e+00  0.00e+00  0.00e+00
150	0.11		9664		0.00e+00  0.00e+00  0.00e+00  0.00e+00
151	0.11		9728		0.00e+00  0.00e+00  0.00e+00  0.00e+00
152	0.11		9792		0.00e+00  0.00e+00  0.00e+00  0.00e+00
153	0.12		9856		0.00e+00  0.00e+00  0.00e+00  0.00e+00
154	0.12		9920		0.00e+00  0.00e+00  0.00e+00  0.00e+00
155	0.12		9984		0.00e+00  0.00e+00  0.00e+00  0.00e+00
156	0.12		10048		0.00e+00  0.00e+00  0.00e+00  0.00e+00
157	0.12		10112		0.00e+00  0.00e+00  0.00e+00  0.00e+00
158	0.13		10176		0.00e+00  0.00e+00  0.00e+00  0.00e+00
159	0.13		10240		0.00e+00  0.00e+00  0.00e+00  0.00e+00
160	0.13		10304		0.00e+00  0.00e+00  0.00e+00  0.00e+00
161	0.13		10368		0.00e+00  0.00e+00  0.00e+00  0.00e+00
162	0.14		10432		0.00e+00  0.00e+00  0.00e+00  0.00e+00
163	0.14		10496		0.00e+00  0.00e+00  0.00e+00  0.00e+00
164	0.14		10560		0.00e+00  0.00e+00  0.00e+00  0.00e+00
165	0.14		10624		0.00e+00  0.00e+00  0.00e+00  0.00e+00
166	0.15		10688		0.00e+00  0.00e+00  0.00e+00  0.00e+00
167	0.15		10752		0.00e+00  0.00e+00  0.00e+00  0.00e+00
168	0.15		10816		0.00e+00  0.00e+00  0.00e+00  0.00e+00
169	0.15		10880		0.00e+00  0.00e+00  0.00e+00  0.00e+00
170	0.16		10944		0.00e+00  0.00e+00  0.00e+00  0.00e+00
171	0.16		11008		0.00e+00  0.00e+00  0.00e+00  0.00e+00
172	0.16		11072		0.00e+00  0.00e+00  0.00e+00  0.00e+00
173	0.16		11136		0.00e+00  0.00e+00  0.00e+00  0.00e+00
174	0.17		11200		0.00e+00  0.00e+00  0.00e+00  0.00e+00
175	0.17		11264		0.00e+00  0.00e+00  0.00e+00  0.00e+00
176	0.17		11328		0.00e+00  0.00e+00  0.00e+00  0.00e+00
177	0.17		11392		0.00e+00  0.00e+00  0.00e+00  0.00e+00
178	0.18		11456		0.00e+00  0.00e+00  0.00e+00  0.00e+00
179	0.18		11520		0.00e+00  0.00e+00  0.00e+00  0.00e+00
180	0.18		11584		0.00e+00  0.00e+00  0.00e+00  0.00e+00
181	0.18		11648		0.00e+00  0.00e+00  0.00e+00  0.00e+00
182	0.19		11712		0.00e+00  0.00e+00  0.00e+00  0.00e+00
183	0.19		11776		0.00e+00  0.00e+00  0.00e+00  0.00e+00
184	0.19		11840		0.00e+00  0.00e+00  0.00e+00  0.00e+00
185	0.20		11904		0.00e+00  0.00e+00  0.00e+00  0.00e+00
186	0.20		11968		0.00e+00  0.00e+00  0.00e+00  0.00e+00
187	0.20		12032		0.00e+00  0.00e+00  0.00e+00  0.00e+00
188	0.21		12096		0.00e+00  0.00e+00  0.00e+00  0.00e+00
189	0.21		12160		0.00e+00  0.00e+00  0.00e+00  0.00e+00
190	0.21		12224		0.00e+00  0.00e+00  0.00e+00  0.00e+00
191	0.21		12288		0.00e+00  0.00e+00  0.00e+00  0.00e+00
192	0.21		12352		0.00e+00  0.00e+00  0.00e+00  0.00e+00
193	0.22		12416		0.00e+00  0.00e+00  0.00e+00  0.00e+00
194	0.22		12480		0.00e+00  0.00e+00  0.00e+00  0.00e+00
195	0.22		12544		0.00e+00  0.00e+00  0.00e+00  0.00e+00
196	0.22		12608		0.00e+00  0.00e+00  0.00e+00  0.00e+00
197	0.22		12672		0.00e+00  0.00e+00  0.00e+00  0.00e+00
198	0.22		12736		0.00e+00  0.00e+00  0.00e+00  0.00e+00
199	0.22		12800		0.00e+00  0.00e+00  0.00e+00  0.00e+00
200	0.22		12864		0.00e+00  0.00e+00  0.00e+00  0.00e+00
201	0.22		12928		0.00e+00  0.00e+00  0.00e+00  0.00e+00
202	0.22		12992		0.00e+00  0.00e+00  0.00e+00  0.00e+00
203	0.22		13056		0.00e+00  0.00e+00  0.00e+00  0.00e+00
204	0.22		13120		0.00e+00  0.00e+00  0.00e+00  0.00e+00
205	0.22		13184		0.00e+00  0.00e+00  0.00e+00  0.00e+00
206	0.22		13248		0.00e+00  0.00e+00  0.00e+00  0.00e+00
207	0.22		13312		0.00e+00  0.00e+00  0.00e+00  0.00e+00
208	0.22		13376		0.00e+00  0.00e+00  0.00e+00  0.00e+00
209	0.22		13440		0.00e+00  0.00e+00  0.00e+00  0.00e+00
210	0.22		13504		0.00e+00  0.00e+00  0.00e+00  0.00e+00
211	0.22		13568		0.00e+00  0.00e+00  0.00e+00  0.00e+00
212	0.22		13632		0.00e+00  0.00e+00  0.00e+00  0.00e+00
213	0.22		13696		0.00e+00  0.00e+00  0.00e+00  0.00e+00
214	0.22		13760		0.00e+00  0.00e+00  0.00e+00  0.00e+00
215	0.22		13824		0.00e+00  0.00e+00  0.00e+00  0.00e+00
216	0.22		13888		0.00e+00  0.00e+00  0.00e+00  0.00e+00
217	0.22		13952		0.00e+00  0.00e+00  0.00e+00  0.00e+00
218	0.22		14016		0.00e+00  0.00e+00  0.00e+00  0.00e+00
219	0.22		14080		0.00e+00  0.00e+00  0.00e+00  0.00e+00
220	0.22		14144		0.00e+00  0.00e+00  0.00e+00  0.00e+00
221	0.22		14208		0.00e+00  0.00e+00  0.00e+00  0.00e+00
222	0.22		14272		0.00e+00  0.00e+00  0.00e+00  0.00e+00
223	0.22		14336		0.00e+00  0.00e+00  0.00e+00  0.00e+00
224	0.22		14400		0.00e+00  0.00e+00  0.00e+00  0.00e+00
225	0.22		14464		0.00e+00  0.00e+00  0.00e+00  0.00e+00
226	0.22		14528		0.00e+00  0.00e+00  0.00e+00  0.00e+00
227	0.22		14592		0.00e+00  0.00e+00  0.00e+00  0.00e+00
228	0.22		14656		0.00e+00  0.00e+00  0.00e+00  0.00e+00
229	0.22		14720		0.00e+00  0.00e+00  0.00e+00  0.00e+00
230	0.22		14784		0.00e+00  0.00e+00  0.00e+00  0.00e+00
231	0.22		14848		0.00e+00  0.00e+00  0.00e+00  0.00e+00
232	0.22		14912		0.00e+00  0.00e+00  0.00e+00  0.00e+00
233	0.22		14976		0.00e+00  0.00e+00  0.00e+00  0.00e+00
234	0.22		15040		0.00e+00  0.00e+00  0.00e+00  0.00e+00
235	0.23		15104		0.00e+00  0.00e+00  0.00e+00  0.00e+00
236	0.23		15168		0.00e+00  0.00e+00  0.00e+00  0.00e+00
237	0.23		15232		0.00e+00  0.00e+00  0.00e+00  0.00e+00
238	0.23		15296		0.00e+00  0.00e+00  0.00e+00  0.00e+00
239	0.23		15360		0.00e+00  0.00e+00  0.00e+00  0.00e+00
240	0.24		15424		0.00e+00  0.00e+00  0.00e+00  0.00e+00
241	0.24		15488		0.00e+00  0.00e+00  0.00e+00  0.00e+00
242	0.24		15552		0.00e+00  0.00e+00  0.00e+00  0.00e+00
243	0.24		15616		0.00e+00  0.00e+00  0.00e+00  0.00e+00
244	0.24		15680		0.00e+00  0.00e+00  0.00e+00  0.00e+00
245	0.24		15744		0.00e+00  0.00e+00  0.00e+00  0.00e+00
246	0.24		15808		0.00e+00  0.00e+00  0.00e+00  0.00e+00
247	0.24		15872		0.00e+00  0.00e+00  0.00e+00  0.00e+00
248	0.24		15936		0.00e+00  0.00e+00  0.00e+00  0.00e+00
249	0.24		16000		0.00e+00  0.00e+00  0.00e+00  0.00e+00
250	0.24		16064		0.00e+00  0.00e+00  0.00e+00  0.00e+00
251	0.24		16128		0.00e+00  0.00e+00  0.00e+00  0.00e+00
252	0.24		16192		0.00e+00  0.00e+00  0.00e+00  0.00e+00
253	0.24		16256		0.00e+00  0.00e+00  0.00e+00  0.00e+00
254	0.24		16320		0.00e+00  0.00e+00  0.00e+00  0.00e+00
255	0.24		16384		0.00e+00  0.00e+00  0.00e+00  0.00e+00
256	0.24		16448		0.00e+00  0.00e+00  0.00e+00  0.00e+00
257	0.24		16512		0.00e+00  0.00e+00  0.00e+00  0.00e+00
258	0.24		16576		0.00e+00  0.00e+00  0.00e+00  0.00e+00
259	0.24		16640		0.00e+00  0.00e+00  0.00e+00  0.00e+00
260	0.24		16704		0.00e+00  0.00e+00  0.00e+00  0.00e+00
261	0.24		16768		0.00e+00  0.00e+00  0.00e+00  0.00e+00
262	0.24		16832		0.00e+00  0.00e+00  0.00e+00  0.00e+00
263	0.24		16896		0.00e+00  0.00e+00  0.00e+00  0.00e+00
264	0.24		16960		0.00e+00  0.00e+00  0.00e+00  0.00e+00
265	0.24		17024		0.00e+00  0.00e+00  0.00e+00  0.00e+00
266	0.24		17088		0.00e+00  0.00e+00  0.00e+00  0.00e+00
267	0.24		17152		0.00e+00  0.00e+00  0.00e+00  0.00e+00
268	0.24		17216		0.00e+00  0.00e+00  0.00e+00  0.00e+00
269	0.24		17280		0.00e+00  0.00e+00  0.00e+00  0.00e+00
270	0.24		17344		0.00e+00  0.00e+00  0.00e+00  0.00e+00
271	0.24		17408		0.00e+00  0.00e+00  0.00e+00  0.00e+00
272	0.24		17472		0.00e+00  0.00e+00  0.00e+00  0.00e+00
273	0.24		17536		0.00e+00  0.00e+00  0.00e+00  0.00e+00
274	0.24		17600		0.00e+00  0.00e+00  0.00e+00  0.00e+00
275	0.24		17664		0.00e+00  0.00e+00  0.00e+00  0.00e+00
276	0.24		17728		0.00e+00  0.00e+00  0.00e+00  0.00e+00
277	0.24		17792		0.00e+00  0.00e+00  0.00e+00  0.00e+00
278	0.24		17856		0.00e+00  0.00e+00  0.00e+00  0.00e+00
279	0.24		17920		0.00e+00  0.00e+00  0.00e+00  0.00e+00
280	0.24		17984		0.00e+00  0.00e+00  0.00e+00  0.00e+00
281	0.24		18048		0.00e+00  0.00e+00  0.00e+00  0.00e+00
282	0.24		18112		0.00e+00  0.00e+00  0.00e+00  0.00e+00
283	0.24		18176		0.00e+00  0.00e+00  0.00e+00  0.00e+00
284	0.24		18240		0.00e+00  0.00e+00  0.00e+00  0.00e+00
285	0.24		18304		0.00e+00  0.00e+00  0.00e+00  0.00e+00
286	0.24		18368		0.00e+00  0.00e+00  0.00e+00  0.00e+00
287	0.24		18432		0.00e+00  0.00e+00  0.00e+00  0.00e+00
288	0.24		18496		0.00e+00  0.00e+00  0.00e+00  0.00e+00
289	0.24		18560		0.00e+00  0.00e+00  0.00e+00  0.00e+00
290	0.24		18624		0.00e+00  0.00e+00  0.00e+00  0.00e+00
291	0.24		18688		0.00e+00  0.00e+00  0.00e+00  0.00e+00
292	0.24		18752		0.00e+00  0.00e+00  0.00e+00  0.00e+00
293	0.24		18816		0.00e+00  0.00e+00  0.00e+00  0.00e+00
294	0.24		18880		0.00e+00  0.00e+00  0.00e+00  0.00e+00
295	0.24		18944		0.00e+00  0.00e+00  0.00e+00  0.00e+00
296	0.24		19008		0.00e+00  0.00e+00  0.00e+00  0.00e+00
297	0.24		19072		0.00e+00  0.00e+00  0.00e+00  0.00e+00
298	0.24		19136		0.00e+00  0.00e+00  0.00e+00  0.00e+00
299	0.25		19200		0.00e+00  0.00e+00  0.00e+00  0.00e+00
